,Name,year,ESG,Board_size,Gender_diversity,Board_independent,CSR,CEO,Employee,age,years,nfrd
6358,LUNDBERGFORETAGEN B,2003,0,0,0,0,0,0,5659,16,-11,0
6359,LUNDBERGFORETAGEN B,2004,0,0,0,0,0,0,5668,17,-10,0
6360,LUNDBERGFORETAGEN B,2005,0,0,0,0,0,0,5984,18,-9,0
6361,LUNDBERGFORETAGEN B,2006,0,0,0,0,0,0,6146,19,-8,0
6362,LUNDBERGFORETAGEN B,2007,0,0,0,0,0,0,7711,20,-7,0
6363,LUNDBERGFORETAGEN B,2008,9.93,9,11.11,77.78,0,0,8462,21,-6,0
6364,LUNDBERGFORETAGEN B,2009,7.15,9,22.22,72.73,0,1,8386,22,-5,0
6365,LUNDBERGFORETAGEN B,2010,5.1,9,33.33,70,0,1,8280,23,-4,0
6366,LUNDBERGFORETAGEN B,2011,3.84,8,37.5,66.67,0,1,11001,24,-3,0
6367,LUNDBERGFORETAGEN B,2012,5.64,8,37.5,66.67,0,1,10789,25,-2,0
6368,LUNDBERGFORETAGEN B,2013,7.44,8,37.5,62.5,0,1,9935,26,-1,0
6369,LUNDBERGFORETAGEN B,2014,15.51,8,37.5,88.89,0,1,9809,27,0,1
6370,LUNDBERGFORETAGEN B,2015,13.38,8,37.5,87.5,0,1,9829,28,1,1
6371,LUNDBERGFORETAGEN B,2016,13.31,9,33.33,88.89,0,1,10130,29,2,1
6372,LUNDBERGFORETAGEN B,2017,25.37,8,37.5,88.89,0,1,14618,30,3,1
6373,LUNDBERGFORETAGEN B,2018,24.68,8,37.5,87.5,0,1,15375,31,4,1
6374,LUNDBERGFORETAGEN B,2019,32.82,8,37.5,87.5,0,1,15468,32,5,1
6375,LUNDBERGFORETAGEN B,2020,40.5,9,33.33,88.89,0,1,16540,33,6,1
6376,LUNDBERGFORETAGEN B,2021,38.23,9,33.33,88.89,0,1,16218,34,7,1
6377,LUNDBERGFORETAGEN B,2022,38,9,33.33,88.89,0,1,17494,35,8,1
6378,LVMH,2019,68.81,16,43.75,58.82,1,1,87974,1,5,1
6379,LVMH,2020,69.11,17,47.06,55.56,1,1,85392,2,6,1
6380,LVMH,2021,72.88,16,43.75,58.82,1,1,85412,3,7,1
6381,LVMH,2022,74.74,16,43.75,56.25,1,1,87369,4,8,1
6382,M&G,2019,64.32,7,57.14,62.5,1,0,2056,1,5,1
6383,M&G,2020,76.93,8,50,77.78,1,0,2155,2,6,1
6384,M&G,2021,64.75,7,57.14,77.78,1,0,2398,3,7,1
6385,M&G,2022,72.68,10,50,63.64,1,0,2698,4,8,1
6386,MAN GROUP,2003,56.25,8,12.5,37.5,0,0,698,2,-11,0
6387,MAN GROUP,2004,45.86,11,9.09,54.55,0,0,993,3,-10,0
6388,MAN GROUP,2005,44.23,11,9.09,45.45,0,0,0,4,-9,0
6389,MAN GROUP,2006,53.8,9,11.11,55.56,1,0,0,5,-8,0
6390,MAN GROUP,2007,57.87,8,12.5,55.56,1,0,0,6,-7,0
6391,MAN GROUP,2008,55.89,9,11.11,45.45,1,0,0,7,-6,0
6392,MAN GROUP,2009,54.81,1,0,0,1,0,0,8,-5,0
6393,MAN GROUP,2010,46,1,0,0,1,0,0,9,-4,0
6394,MAN GROUP,2011,66.15,10,20,66.67,1,0,0,10,-3,0
6395,MAN GROUP,2012,44.08,5,20,40,1,0,0,11,-2,0
6396,MAN GROUP,2013,55.47,7,14.29,57.14,1,0,0,12,-1,0
6397,MAN GROUP,2014,45.64,7,14.29,57.14,0,0,0,13,0,1
6398,MAN GROUP,2015,50.08,8,12.5,62.5,0,0,0,14,1,1
6399,MAN GROUP,2016,52.12,10,0,58.33,0,0,0,15,2,1
6400,MAN GROUP,2017,57.59,11,18.18,63.64,0,0,16408,16,3,1
6401,MAN GROUP,2018,61.39,11,18.18,66.67,0,0,17121,17,4,1
6402,MAN GROUP,2019,66.07,10,20,63.64,0,0,0,18,5,1
6403,MAN GROUP,2020,68.17,10,50,83.33,1,0,17857,19,6,1
6404,MAN GROUP,2021,70.69,10,50,72.73,1,0,18898,20,7,1
6405,MAN GROUP,2022,76.09,10,50,83.33,1,0,23060,21,8,1
6406,MARKS & SPENCER GROUP,2003,29.34,14,21.43,35.71,1,0,93246,57,-11,0
6407,MARKS & SPENCER GROUP,2004,40.53,15,20,33.33,1,0,90673,58,-10,0
6408,MARKS & SPENCER GROUP,2005,62.48,10,0,40,1,0,92303,59,-9,0
6409,MARKS & SPENCER GROUP,2006,49.71,11,9.09,0,1,0,94510,60,-8,0
6410,MARKS & SPENCER GROUP,2007,78.47,9,11.11,0,1,0,105261,61,-7,0
6411,MARKS & SPENCER GROUP,2008,74.68,11,27.27,58.33,1,0,107800,62,-6,0
6412,MARKS & SPENCER GROUP,2009,86.61,10,30,58.33,1,0,117521,63,-5,0
6413,MARKS & SPENCER GROUP,2010,76.49,12,25,50,1,0,117019,64,-4,0
6414,MARKS & SPENCER GROUP,2011,74.03,13,23.08,46.67,1,0,120055,65,-3,0
6415,MARKS & SPENCER GROUP,2012,82.85,14,28.57,56.25,1,0,116957,66,-2,0
6416,MARKS & SPENCER GROUP,2013,74.43,15,20,50,1,0,118214,67,-1,0
6417,MARKS & SPENCER GROUP,2014,75.32,15,26.67,52.94,1,1,118781,68,0,1
6418,MARKS & SPENCER GROUP,2015,88.79,12,33.33,53.33,1,1,120652,69,1,1
6419,MARKS & SPENCER GROUP,2016,88.57,14,35.71,53.33,1,1,124306,70,2,1
6420,MARKS & SPENCER GROUP,2017,82.19,11,27.27,57.14,1,1,129424,71,3,1
6421,MARKS & SPENCER GROUP,2018,81.06,10,20,58.33,1,1,135534,72,4,1
6422,MARKS & SPENCER GROUP,2019,78.93,9,33.33,61.54,1,1,138353,73,5,1
6423,MARKS & SPENCER GROUP,2020,85.52,8,37.5,66.67,1,1,110065,74,6,1
6424,MARKS & SPENCER GROUP,2021,82.09,10,40,75,1,1,105290,75,7,1
6425,MARKS & SPENCER GROUP,2022,69.9,11,45.45,63.64,1,1,109509,76,8,1
6426,MEDIOBANCA BC.FIN,2004,32.77,25,0,16,0,0,5218,1,-10,0
6427,MEDIOBANCA BC.FIN,2005,20.13,20,0,25,0,0,5185,2,-9,0
6428,MEDIOBANCA BC.FIN,2006,12.05,20,0,0,0,0,5254,3,-8,0
6429,MEDIOBANCA BC.FIN,2007,11.91,19,5.26,0,0,0,5196,4,-7,0
6430,MEDIOBANCA BC.FIN,2008,24.67,21,0,0,0,0,5089,5,-6,0
6431,MEDIOBANCA BC.FIN,2009,24.54,22,0,70.37,0,0,4837,6,-5,0
6432,MEDIOBANCA BC.FIN,2010,28.11,24,8.33,69.23,0,0,4499,7,-4,0
6433,MEDIOBANCA BC.FIN,2011,27,24,8.33,70.83,0,0,4302,8,-3,0
6434,MEDIOBANCA BC.FIN,2012,27,25,16,79.41,0,0,4206,9,-2,0
6435,MEDIOBANCA BC.FIN,2013,22.67,23,13.04,75,0,0,3981,10,-1,0
6436,MEDIOBANCA BC.FIN,2014,36.86,21,14.29,65.22,0,0,3621,11,0,1
6437,MEDIOBANCA BC.FIN,2015,42.74,18,26.32,64.29,0,0,3584,12,1,1
6438,MEDIOBANCA BC.FIN,2016,41.05,18,26.32,65,0,0,3260,13,2,1
6439,MEDIOBANCA BC.FIN,2017,46.2,18,31.58,60,0,0,3259,14,3,1
6440,MEDIOBANCA BC.FIN,2018,60.31,14,35.71,66.67,1,0,3245,15,4,1
6441,MEDIOBANCA BC.FIN,2019,53.76,15,33.33,75,1,0,3217,16,5,1
6442,MEDIOBANCA BC.FIN,2020,53.68,15,33.33,73.33,1,0,3287,17,6,1
6443,MEDIOBANCA BC.FIN,2021,59.11,15,40,80,1,0,4073,18,7,1
6444,MEDIOBANCA BC.FIN,2022,59.69,15,40,60,1,0,4090,19,8,1
6445,MELROSE INDUSTRIES,2003,0,0,0,0,0,0,56241,5,-11,0
6446,MELROSE INDUSTRIES,2004,0,0,0,0,0,0,59210,6,-10,0
6447,MELROSE INDUSTRIES,2005,5.86,6,0,33.33,0,0,61088,7,-9,0
6448,MELROSE INDUSTRIES,2006,4.43,7,0,42.86,0,0,64253,8,-8,0
6449,MELROSE INDUSTRIES,2007,11.32,7,0,42.86,0,0,71885,9,-7,0
6450,MELROSE INDUSTRIES,2008,15.13,7,0,42.86,0,0,77087,10,-6,0
6451,MELROSE INDUSTRIES,2009,13.3,7,0,42.86,0,0,69896,11,-5,0
6452,MELROSE INDUSTRIES,2010,6.95,6,0,33.33,0,0,83542,12,-4,0
6453,MELROSE INDUSTRIES,2011,10.9,7,0,42.86,0,0,97559,13,-3,0
6454,MELROSE INDUSTRIES,2012,30.73,8,0,37.5,1,0,106348,14,-2,0
6455,MELROSE INDUSTRIES,2013,35.05,9,11.11,44.44,1,0,114635,15,-1,0
6456,MELROSE INDUSTRIES,2014,31.3,8,12.5,44.44,1,0,121289,16,0,1
6457,MELROSE INDUSTRIES,2015,37.53,8,12.5,37.5,1,0,125346,17,1,1
6458,MELROSE INDUSTRIES,2016,45.31,8,12.5,55.56,1,0,134476,18,2,1
6459,MELROSE INDUSTRIES,2017,58.33,8,12.5,55.56,1,0,128637,19,3,1
6460,MELROSE INDUSTRIES,2018,60.09,9,22.22,55.56,1,0,136633,20,4,1
6461,MELROSE INDUSTRIES,2019,61.09,10,30,60,1,0,147715,21,5,1
6462,MELROSE INDUSTRIES,2020,66.76,10,30,60,1,0,148343,22,6,1
6463,MELROSE INDUSTRIES,2021,64.27,12,41.67,61.54,1,0,157953,23,7,1
6464,MELROSE INDUSTRIES,2022,66.85,10,40,63.64,1,0,173492,24,8,1
6465,MERCEDES-BENZ GROUP(XET),2003,60.66,20,0,0,0,0,0,8,-11,0
6466,MERCEDES-BENZ GROUP(XET),2004,62.97,20,0,0,0,0,0,9,-10,0
6467,MERCEDES-BENZ GROUP(XET),2005,74.95,20,0,0,0,0,0,10,-9,0
6468,MERCEDES-BENZ GROUP(XET),2006,81.86,20,0,0,0,0,0,11,-8,0
6469,MERCEDES-BENZ GROUP(XET),2007,84.66,18,0,0,0,0,0,12,-7,0
6470,MERCEDES-BENZ GROUP(XET),2008,86.19,20,5,0,1,0,0,13,-6,0
6471,MERCEDES-BENZ GROUP(XET),2009,85.07,20,5,68.18,1,0,0,14,-5,0
6472,MERCEDES-BENZ GROUP(XET),2010,88.18,20,5,28.57,1,0,0,15,-4,0
6473,MERCEDES-BENZ GROUP(XET),2011,91.23,21,9.52,33.33,1,0,0,16,-3,0
6474,MERCEDES-BENZ GROUP(XET),2012,94.54,20,10,31.82,1,0,0,17,-2,0
6475,MERCEDES-BENZ GROUP(XET),2013,94.57,20,25,28,1,0,0,18,-1,0
6476,MERCEDES-BENZ GROUP(XET),2014,90.88,21,23.81,54.17,1,0,0,19,0,1
6477,MERCEDES-BENZ GROUP(XET),2015,93.03,20,25,68.18,1,0,0,20,1,1
6478,MERCEDES-BENZ GROUP(XET),2016,92.21,20,25,76.19,1,0,6246,21,2,1
6479,MERCEDES-BENZ GROUP(XET),2017,91.32,20,25,80.95,1,0,6823,22,3,1
6480,MERCEDES-BENZ GROUP(XET),2018,93.66,20,30,86.96,1,0,6331,23,4,1
6481,MERCEDES-BENZ GROUP(XET),2019,93.21,20,30,100,1,0,6000,24,5,1
6482,MERCEDES-BENZ GROUP(XET),2020,93.46,20,30,100,1,1,5961,25,6,1
6483,MERCEDES-BENZ GROUP(XET),2021,93.4,19,31.58,100,1,1,5587,26,7,1
6484,MERCEDES-BENZ GROUP(XET),2022,92.02,20,36.84,95.24,1,1,5837,27,8,1
6485,MERCK KGAA (XET),2015,80.02,18,22.22,83.33,1,0,1106,1,1,1
6486,MERCK KGAA (XET),2016,80.5,18,22.22,84.21,1,1,1257,2,2,1
6487,MERCK KGAA (XET),2017,78.66,18,22.22,88.89,1,1,1325,3,3,1
6488,MERCK KGAA (XET),2018,83.97,18,22.22,88.89,1,1,1435,4,4,1
6489,MERCK KGAA (XET),2019,83.56,17,29.41,84.62,1,1,1436,5,5,1
6490,MERCK KGAA (XET),2020,85.19,16,31.25,70.59,1,1,1469,6,6,1
6491,MERCK KGAA (XET),2021,88.14,16,31.25,50,1,1,1498,7,7,1
6492,MERCK KGAA (XET),2022,86.9,16,31.25,47.06,1,1,1655,8,8,1
6493,MERLIN PROPERTIES REIT,2003,0,0,0,0,0,0,67133,13,-11,0
6494,MERLIN PROPERTIES REIT,2004,0,0,0,0,0,0,46654,14,-10,0
6495,MERLIN PROPERTIES REIT,2005,0,0,0,0,0,0,70550,15,-9,0
6496,MERLIN PROPERTIES REIT,2006,0,0,0,0,0,0,68304,16,-8,0
6497,MERLIN PROPERTIES REIT,2007,0,0,0,0,0,1,75871,17,-7,0
6498,MERLIN PROPERTIES REIT,2008,0,0,0,0,0,1,75389,18,-6,0
6499,MERLIN PROPERTIES REIT,2009,0,0,0,0,0,1,77864,19,-5,0
6500,MERLIN PROPERTIES REIT,2010,0,0,0,0,0,1,76267,20,-4,0
6501,MERLIN PROPERTIES REIT,2011,0,0,0,0,0,1,78169,21,-3,0
6502,MERLIN PROPERTIES REIT,2012,0,0,0,0,0,1,81208,22,-2,0
6503,MERLIN PROPERTIES REIT,2013,0,0,0,0,0,1,57518,23,-1,0
6504,MERLIN PROPERTIES REIT,2014,2.6,9,22.22,66.67,0,1,85813,24,0,1
6505,MERLIN PROPERTIES REIT,2015,37.05,10,30,75,0,1,83069,25,1,1
6506,MERLIN PROPERTIES REIT,2016,61.59,15,33.33,62.5,0,1,80041,26,2,1
6507,MERLIN PROPERTIES REIT,2017,49.76,13,30.77,56.25,0,1,85209,27,3,1
6508,MERLIN PROPERTIES REIT,2018,71.72,12,33.33,69.23,0,1,80787,28,4,1
6509,MERLIN PROPERTIES REIT,2019,64.26,12,33.33,66.67,0,1,78597,29,5,1
6510,MERLIN PROPERTIES REIT,2020,49.33,14,35.71,57.14,0,1,75505,30,6,1
6511,MERLIN PROPERTIES REIT,2021,48.96,13,38.46,57.14,0,1,69577,31,7,1
6512,MERLIN PROPERTIES REIT,2022,56.55,13,38.46,53.85,0,1,66210,32,8,1
6513,METSO CORPORATION,2003,0,0,0,0,0,0,1302,140,-11,0
6514,METSO CORPORATION,2004,0,0,0,0,0,0,1472,141,-10,0
6515,METSO CORPORATION,2005,0,0,0,0,0,0,1534,142,-9,0
6516,METSO CORPORATION,2006,0,0,0,0,0,0,1684,143,-8,0
6517,METSO CORPORATION,2007,0,0,0,0,0,1,1839,144,-7,0
6518,METSO CORPORATION,2008,0,0,0,0,0,1,3003,145,-6,0
6519,METSO CORPORATION,2009,0,0,0,0,0,0,3244,146,-5,0
6520,METSO CORPORATION,2010,65.42,6,16.67,71.43,1,0,3399,147,-4,0
6521,METSO CORPORATION,2011,63.16,7,14.29,71.43,1,0,3452,148,-3,0
6522,METSO CORPORATION,2012,69.52,7,14.29,75,1,0,3506,149,-2,0
6523,METSO CORPORATION,2013,81.51,7,28.57,88.89,1,0,3505,150,-1,0
6524,METSO CORPORATION,2014,81.17,8,25,87.5,1,0,3570,151,0,1
6525,METSO CORPORATION,2015,75.28,7,28.57,90,1,0,3790,152,1,1
6526,METSO CORPORATION,2016,71.03,8,25,87.5,1,0,4036,153,2,1
6527,METSO CORPORATION,2017,72.53,7,28.57,87.5,1,0,4798,154,3,1
6528,METSO CORPORATION,2018,77.9,8,37.5,87.5,1,0,4717,155,4,1
6529,METSO CORPORATION,2019,78.57,8,50,90,1,0,4805,156,5,1
6530,METSO CORPORATION,2020,71.78,10,30,92.86,0,0,4920,157,6,1
6531,METSO CORPORATION,2021,71.51,7,28.57,90,0,0,4921,158,7,1
6532,METSO CORPORATION,2022,67.34,9,33.33,88.89,0,0,5016,159,8,1
6533,MICHELIN,2003,44.92,5,0,0,0,0,6,24,-11,0
6534,MICHELIN,2004,54.28,6,0,0,0,0,6,25,-10,0
6535,MICHELIN,2005,25.47,7,14.29,0,0,0,5416,26,-9,0
6536,MICHELIN,2006,32.32,7,14.29,0,0,0,5403,27,-8,0
6537,MICHELIN,2007,70.32,6,16.67,100,0,0,3501,28,-7,0
6538,MICHELIN,2008,59.12,8,37.5,100,1,0,13829,29,-6,0
6539,MICHELIN,2009,62.7,8,25,100,0,0,11029,30,-5,0
6540,MICHELIN,2010,66.86,8,25,100,0,0,11174,31,-4,0
6541,MICHELIN,2011,64.27,8,25,100,0,0,8123,32,-3,0
6542,MICHELIN,2012,64.61,8,25,100,0,0,14431,33,-2,0
6543,MICHELIN,2013,66.56,8,37.5,91.67,1,0,10744,34,-1,0
6544,MICHELIN,2014,75.52,8,37.5,66.67,1,0,8707,35,0,1
6545,MICHELIN,2015,75.39,9,44.44,70,1,0,2494,36,1,1
6546,MICHELIN,2016,80.4,9,44.44,66.67,1,0,13114,37,2,1
6547,MICHELIN,2017,81.92,9,44.44,66.67,1,0,11960,38,3,1
6548,MICHELIN,2018,80.9,9,44.44,70,1,0,62350,39,4,1
6549,MICHELIN,2019,84.13,9,44.44,77.78,1,0,56092,40,5,1
6550,MICHELIN,2020,84.93,11,45.45,69.23,1,0,51395,41,6,1
6551,MICHELIN,2021,85.93,10,40,75,1,0,40750,42,7,1
6552,MICHELIN,2022,85.67,11,45.45,72.73,1,0,38772,43,8,1
6553,MILLICOM INTL.CELU. SDR,2003,0,0,0,0,0,0,362063,51,-11,0
6554,MILLICOM INTL.CELU. SDR,2004,0,0,0,0,0,0,384723,52,-10,0
6555,MILLICOM INTL.CELU. SDR,2005,0,0,0,0,0,0,382724,53,-9,0
6556,MILLICOM INTL.CELU. SDR,2006,0,0,0,0,0,0,360385,54,-8,0
6557,MILLICOM INTL.CELU. SDR,2007,27.63,6,50,50,1,0,272382,55,-7,0
6558,MILLICOM INTL.CELU. SDR,2008,56.44,7,28.57,62.5,1,0,273216,56,-6,0
6559,MILLICOM INTL.CELU. SDR,2009,57.87,7,28.57,87.5,1,0,256407,57,-5,0
6560,MILLICOM INTL.CELU. SDR,2010,58.9,9,33.33,80,1,0,260100,58,-4,0
6561,MILLICOM INTL.CELU. SDR,2011,61.08,8,37.5,80,1,0,271370,59,-3,0
6562,MILLICOM INTL.CELU. SDR,2012,59.15,9,33.33,90,1,0,275087,60,-2,0
6563,MILLICOM INTL.CELU. SDR,2013,65.39,10,20,84.62,1,0,274616,61,-1,0
6564,MILLICOM INTL.CELU. SDR,2014,69.97,10,30,53.85,1,0,279972,62,0,1
6565,MILLICOM INTL.CELU. SDR,2015,81.74,9,22.22,50,1,0,284015,63,1,1
6566,MILLICOM INTL.CELU. SDR,2016,77.51,9,11.11,53.85,1,0,282488,64,2,1
6567,MILLICOM INTL.CELU. SDR,2017,78.02,10,10,66.67,1,0,289321,65,3,1
6568,MILLICOM INTL.CELU. SDR,2018,77.98,9,11.11,72.73,1,0,298683,66,4,1
6569,MILLICOM INTL.CELU. SDR,2019,73.56,9,33.33,75,1,0,298655,67,5,1
6570,MILLICOM INTL.CELU. SDR,2020,72.36,9,22.22,80,1,0,288481,68,6,1
6571,MILLICOM INTL.CELU. SDR,2021,72.11,9,33.33,90.91,1,0,172425,69,7,1
6572,MILLICOM INTL.CELU. SDR,2022,66.28,9,22.22,90,1,0,168797,70,8,1
6573,MONCLER,2008,0,0,0,0,0,1,32800,1,-6,0
6574,MONCLER,2009,0,0,0,0,0,1,33062,2,-5,0
6575,MONCLER,2010,0,0,0,0,0,1,40562,3,-4,0
6576,MONCLER,2011,0,0,0,0,0,1,40676,4,-3,0
6577,MONCLER,2012,0,0,0,0,0,1,38847,5,-2,0
6578,MONCLER,2013,0,0,0,0,0,1,38154,6,-1,0
6579,MONCLER,2014,0,0,0,0,0,1,39639,7,0,1
6580,MONCLER,2015,0,0,0,0,0,1,49613,8,1,1
6581,MONCLER,2016,51.31,10,30,50,1,1,50414,9,2,1
6582,MONCLER,2017,58.4,11,27.27,54.55,1,1,52880,10,3,1
6583,MONCLER,2018,72.3,11,27.27,54.55,1,1,51713,11,4,1
6584,MONCLER,2019,77.43,13,30.77,53.85,1,1,57036,12,5,1
6585,MONCLER,2020,80.03,11,36.36,58.33,1,1,58096,13,6,1
6586,MONCLER,2021,84.07,12,33.33,66.67,1,1,60334,14,7,1
6587,MONCLER,2022,84.28,12,41.67,73.33,1,1,64232,15,8,1
6588,MONDI,2003,0,0,0,0,0,0,0,11,-11,0
6589,MONDI,2004,0,0,0,0,0,0,0,12,-10,0
6590,MONDI,2005,0,0,0,0,0,1,0,13,-9,0
6591,MONDI,2006,0,0,0,0,0,1,0,14,-8,0
6592,MONDI,2007,39.98,8,25,62.5,1,1,0,15,-7,0
6593,MONDI,2008,57.74,9,22.22,50,1,1,0,16,-6,0
6594,MONDI,2009,61.92,9,22.22,60,1,1,0,17,-5,0
6595,MONDI,2010,74.39,9,22.22,55.56,1,1,0,18,-4,0
6596,MONDI,2011,68.75,9,22.22,60,1,1,0,19,-3,0
6597,MONDI,2012,81.03,9,22.22,55.56,1,1,0,20,-2,0
6598,MONDI,2013,82.48,9,22.22,60,1,1,0,21,-1,0
6599,MONDI,2014,86.64,9,22.22,66.67,1,1,20,22,0,1
6600,MONDI,2015,85.01,9,22.22,70,1,1,118,23,1,1
6601,MONDI,2016,86.16,9,22.22,66.67,1,1,195,24,2,1
6602,MONDI,2017,89.23,8,25,70,1,1,162,25,3,1
6603,MONDI,2018,91.96,8,25,77.78,1,1,171,26,4,1
6604,MONDI,2019,88.13,8,25,77.78,1,1,218,27,5,1
6605,MONDI,2020,89.04,8,25,70,1,1,220,28,6,1
6606,MONDI,2021,85.75,9,44.44,81.82,1,1,237,29,7,1
6607,MONDI,2022,81.26,9,33.33,80,1,1,260,30,8,1
6608,MOWI,2004,14.67,3,33.33,0,0,1,1831,1,-10,0
6609,MOWI,2005,9.52,2,50,0,0,1,1802,2,-9,0
6610,MOWI,2006,12.22,8,37.5,0,0,1,1797,3,-8,0
6611,MOWI,2007,23.62,7,42.86,0,0,1,2144,4,-7,0
6612,MOWI,2008,38.39,10,50,0,0,0,2674,5,-6,0
6613,MOWI,2009,53.96,10,40,0,0,1,3128,6,-5,0
6614,MOWI,2010,61.42,10,50,100,1,1,3130,7,-4,0
6615,MOWI,2011,60.91,10,50,72.73,1,1,3883,8,-3,0
6616,MOWI,2012,62.65,10,40,66.67,1,1,4805,9,-2,0
6617,MOWI,2013,58.99,10,40,70,1,1,4855,10,-1,0
6618,MOWI,2014,69.47,10,40,100,0,1,4571,11,0,1
6619,MOWI,2015,73.86,9,44.44,90.91,0,1,4859,12,1,1
6620,MOWI,2016,65.01,11,45.45,92.86,0,1,4192,13,2,1
6621,MOWI,2017,62.58,11,45.45,90.91,1,1,4146,14,3,1
6622,MOWI,2018,66.93,12,41.67,93.33,1,1,4012,15,4,1
6623,MOWI,2019,68.74,11,45.45,90.91,1,1,4045,16,5,1
6624,MOWI,2020,69.81,10,30,100,1,1,15466,17,6,1
6625,MOWI,2021,75.44,10,40,100,1,1,15630,18,7,1
6626,MOWI,2022,73.38,10,40,100,1,1,16705,19,8,1
6627,MTU AERO ENGINES (XET),2003,0,0,0,0,0,0,127210,123,-11,0
6628,MTU AERO ENGINES (XET),2004,0,0,0,0,0,0,126474,124,-10,0
6629,MTU AERO ENGINES (XET),2005,17.94,10,0,0,0,0,127319,125,-9,0
6630,MTU AERO ENGINES (XET),2006,15.56,12,0,0,0,0,115755,126,-8,0
6631,MTU AERO ENGINES (XET),2007,37.3,12,8.33,0,0,0,113529,127,-7,0
6632,MTU AERO ENGINES (XET),2008,25.65,12,0,0,0,0,110252,128,-6,0
6633,MTU AERO ENGINES (XET),2009,38.45,13,7.69,35.71,1,0,102692,129,-5,0
6634,MTU AERO ENGINES (XET),2010,47.86,13,7.69,38.46,1,0,105057,130,-4,0
6635,MTU AERO ENGINES (XET),2011,55.18,13,7.69,53.85,1,0,108300,131,-3,0
6636,MTU AERO ENGINES (XET),2012,50.22,13,7.69,46.15,1,0,107300,132,-2,0
6637,MTU AERO ENGINES (XET),2013,52.28,13,15.38,53.33,1,0,111200,133,-1,0
6638,MTU AERO ENGINES (XET),2014,53.05,13,15.38,76.92,1,0,112300,134,0,1
6639,MTU AERO ENGINES (XET),2015,73.87,12,16.67,85.71,1,0,105798,135,1,1
6640,MTU AERO ENGINES (XET),2016,78.11,12,16.67,100,1,0,105654,136,2,1
6641,MTU AERO ENGINES (XET),2017,76.47,12,16.67,100,1,0,107807,137,3,1
6642,MTU AERO ENGINES (XET),2018,82.54,12,33.33,100,1,0,111117,138,4,1
6643,MTU AERO ENGINES (XET),2019,80.6,12,33.33,100,1,0,127200,139,5,1
6644,MTU AERO ENGINES (XET),2020,84.01,12,33.33,92.31,1,0,123600,140,6,1
6645,MTU AERO ENGINES (XET),2021,80.56,12,33.33,83.33,1,0,124760,141,7,1
6646,MTU AERO ENGINES (XET),2022,79.63,12,33.33,100,1,0,132200,142,8,1
6647,MUENCHENER RUCK. (XET),2003,41.21,20,0,0,0,0,1917,3,-11,0
6648,MUENCHENER RUCK. (XET),2004,54.29,25,0,0,0,0,2269,4,-10,0
6649,MUENCHENER RUCK. (XET),2005,46.66,20,15,100,0,0,2938,5,-9,0
6650,MUENCHENER RUCK. (XET),2006,59,20,15,0,0,0,3243,6,-8,0
6651,MUENCHENER RUCK. (XET),2007,65.95,20,15,0,0,0,4768,7,-7,0
6652,MUENCHENER RUCK. (XET),2008,63.35,20,0,0,1,0,6607,8,-6,0
6653,MUENCHENER RUCK. (XET),2009,76.39,19,10.53,9.09,1,0,7789,9,-5,0
6654,MUENCHENER RUCK. (XET),2010,77.12,19,15.79,20,1,0,6346,10,-4,0
6655,MUENCHENER RUCK. (XET),2011,76.48,20,20,20,1,0,6654,11,-3,0
6656,MUENCHENER RUCK. (XET),2012,73.08,20,20,20,1,0,8273,12,-2,0
6657,MUENCHENER RUCK. (XET),2013,68.56,21,23.81,28.57,1,0,11500,13,-1,0
6658,MUENCHENER RUCK. (XET),2014,71.97,21,38.1,62.07,1,0,23297,14,0,1
6659,MUENCHENER RUCK. (XET),2015,69.87,21,38.1,85.71,1,0,15956,15,1,1
6660,MUENCHENER RUCK. (XET),2016,69.96,21,38.1,86.36,1,0,17985,16,2,1
6661,MUENCHENER RUCK. (XET),2017,82.68,21,42.86,95.45,1,0,19127,17,3,1
6662,MUENCHENER RUCK. (XET),2018,82.92,21,42.86,95.45,1,0,21403,18,4,1
6663,MUENCHENER RUCK. (XET),2019,85.78,20,45,75.86,1,0,22375,19,5,1
6664,MUENCHENER RUCK. (XET),2020,87.59,21,42.86,66.67,1,0,21419,20,6,1
6665,MUENCHENER RUCK. (XET),2021,82.32,20,45,63.64,1,0,20687,21,7,1
6666,MUENCHENER RUCK. (XET),2022,85.48,20,40,61.9,1,0,19446,22,8,1
6667,NATIONAL GRID,2003,33.18,18,5.56,0,1,1,0,160,-11,0
6668,NATIONAL GRID,2004,41.97,14,7.14,0,1,1,0,161,-10,0
6669,NATIONAL GRID,2005,55.82,13,7.69,53.85,1,1,0,162,-9,0
6670,NATIONAL GRID,2006,42.74,14,7.14,0,0,1,0,163,-8,0
6671,NATIONAL GRID,2007,51.84,13,15.38,0,1,1,0,164,-7,0
6672,NATIONAL GRID,2008,53.86,14,14.29,53.33,1,1,0,165,-6,0
6673,NATIONAL GRID,2009,59.47,14,14.29,53.33,1,1,0,166,-5,0
6674,NATIONAL GRID,2010,58.15,13,15.38,50,1,1,1088,167,-4,0
6675,NATIONAL GRID,2011,64.16,13,15.38,50,1,1,1301,168,-3,0
6676,NATIONAL GRID,2012,72.23,13,23.08,60,1,1,1560,169,-2,0
6677,NATIONAL GRID,2013,69.36,14,21.43,68.75,1,1,1376,170,-1,0
6678,NATIONAL GRID,2014,69.57,13,30.77,73.33,1,1,1600,171,0,1
